100,"['SirSmash', 'Volibear', 100]","['PhasedEkko', 'Ekko', 100]","['Depraved Fate', 'TwistedFate', 100]","['Yuri Unknown', 'Caitlyn', 100]","['Cutely', 'Lulu', 100]","['BeegMinion', 'Yone', 200]","['urmyboyBLUE', 'Shyvana', 200]","['Sir Dawnwalker', 'Orianna', 200]","['ChocoMintian', 'Twitch', 200]","['WildYvi', 'Zyra', 200]"
200,"['where is us', 'Garen', 100]","['flyingsubmarine', 'Volibear', 100]","['You Baited It', 'Yone', 100]","['Mr Debonair', 'Draven', 100]","['Improbus Regem', 'Annie', 100]","['take off ha', 'Mordekaiser', 200]","['clóùd', 'MonkeyKing', 200]","['desmadre', 'Syndra', 200]","['Mayah', 'Caitlyn', 200]","['Zypher0', 'Velkoz', 200]"
100,"['GARTHYHP', 'Nasus', 100]","['imminences', 'Rengar', 100]","['TreadsUponStars', 'Bard', 100]","['TheDistantStar', 'Sion', 100]","['evlmao', 'Sylas', 100]","['Mehguh', 'Darius', 200]","['noahflash8', 'Volibear', 200]","['InstinctiiveTTV', 'Yasuo', 200]","['Elannd Enderman', 'Senna', 200]","['Coldlander2021', 'Sona', 200]"
100,"['Lonely Carry C', 'Olaf', 100]","['johnsproperty', 'Diana', 100]","['SogeKing7', 'Zed', 100]","['Warduro', 'Cassiopeia', 100]","['ItsChikken', 'Blitzcrank', 100]","['Paccuu', 'Gangplank', 200]","['AdmiralCutie', 'Ekko', 200]","['ExiledRawrq', 'Talon', 200]","['RosieRiley', 'Kaisa', 200]","['SlimDarkness', 'Senna', 200]"
200,"['Lebrons Feet', 'Malphite', 100]","['Tommy Oliver', 'Sett', 100]","['LebronsSkeet', 'Yasuo', 100]","['ZBoogie1212', 'Jhin', 100]","['TakeTheLantern23', 'Thresh', 100]","['informer89', 'Garen', 200]","['Frydality', 'JarvanIV', 200]","['WickedMystic', 'Sion', 200]","['Tdb360', 'KogMaw', 200]","['Brydgess', 'Lux', 200]"
200,"['Cpt Cozy', 'Camille', 100]","['Retr0Public', 'Shyvana', 100]","['Rooftop Taquería', 'Ryze', 100]","['Elusive Wimbley', 'Twitch', 100]","['annnuie', 'Karma', 100]","['Blafon', 'Teemo', 200]","['AM0SM', 'Shaco', 200]","['FaZe Snoop Dogg', 'Yone', 200]","['brownbeatdown', 'Lucian', 200]","['Sasword', 'Sona', 200]"
200,"['noanater09', 'Riven', 100]","['PelvisPresleyy', 'Evelynn', 100]","['DozingRaven', 'Vex', 100]","['GayGemini', 'Soraka', 100]","['Axelótl', 'Samira', 100]","['BumpyTheLumpy', 'Tryndamere', 200]","['Jimmyjon411', 'Taliyah', 200]","['mrgraycode', 'Kayle', 200]","['Martology', 'Aphelios', 200]","['Starfractor', 'Zyra', 200]"
200,"['LinkCelestrial ', 'Gwen', 100]","['Bootleg Awesome', 'RekSai', 100]","['itspinecones', 'Veigar', 100]","['Polar Squid', 'Vayne', 100]","['Warnos', 'Anivia', 100]","['chitanda3', 'Gangplank', 200]","['ChizzyBG', 'Udyr', 200]","['Thaki', 'Lux', 200]","['wetasskoala', 'Ashe', 200]","['Nix1412', 'Blitzcrank', 200]"
200,"['kingkoopayes', 'Aatrox', 100]","['ShadowKeeper', 'Viego', 100]","['Arikutsu', 'Talon', 100]","['ToastSoup', 'Sivir', 100]","['Aurorix', 'Swain', 100]","['Niftandroll', 'Volibear', 200]","['Jax5853', 'Shaco', 200]","['RAVY104', 'Nunu', 200]","['love is painful', 'Jhin', 200]","['frannn', 'Karma', 200]"
100,"['ParagonJosh', 'MonkeyKing', 100]","['Tristpoopy', 'Shaco', 100]","['AiKazuki5', 'Yone', 100]","['s6b', 'Samira', 100]","['Pvt Lime', 'Lux', 100]","['Dat Devin Doe', 'Tryndamere', 200]","['MADE JAMAICAN', 'Mordekaiser', 200]","['Demon switch', 'Katarina', 200]","['Citied', 'Kaisa', 200]","['Giiga Pudding', 'Neeko', 200]"
100,"['TheLumberjack66', 'Ornn', 100]","['Unwariergrub8', 'Karthus', 100]","['StateFarmGolden', 'Gwen', 100]","['KayCornie97', 'Twitch', 100]","['EdgarIsAPoe', 'Nautilus', 100]","['Moose from 603', 'DrMundo', 200]","['603Braydo', 'Viego', 200]","['Lytikks', 'Veigar', 200]","['LorenzoGodSmack', 'Jhin', 200]","['memeinator', 'Xerath', 200]"
100,"['Pilgalano', 'Irelia', 100]","['Y0Y0 Baggins', 'Nunu', 100]","['Smite Shaco', 'Kayle', 100]","['Ajoule Jolly', 'Tristana', 100]","['TsWrecks ', 'Pantheon', 100]","['Xolopxs', 'Illaoi', 200]","['XX NISMO XX', 'Shaco', 200]","['JetStreamSamm', 'Viego', 200]","['InnerGalaxyy', 'Caitlyn', 200]","['rythmofnature', 'Brand', 200]"
100,"['Qibeth', 'Aatrox', 100]","['Hallabong', 'Teemo', 100]","['BeanSquidy', 'Nunu', 100]","['FoehammerE419', 'Kalista', 100]","['Codemonkey321', 'Pyke', 100]","['Zealous Sliver', 'MonkeyKing', 200]","['NoobisHoobis', 'Kaisa', 200]","['CPK1LoneWolf', 'Lux', 200]","['Ryzn Setsu', 'Vayne', 200]","['EMlo vept91515', 'Zilean', 200]"
100,"['BallOBoy', 'Camille', 100]","['Poriemon', 'Amumu', 100]","['Sicarrius', 'Katarina', 100]","['ProblemChild97', 'Kaisa', 100]","['Auros', 'Zyra', 100]","['GeorgeLopezGG', 'Sion', 200]","['Im Enabling', 'Volibear', 200]","['Click Clack Moo', 'Ahri', 200]","['x7ShadeSlayer7x', 'MissFortune', 200]","['Nikegami', 'Thresh', 200]"
200,"['le gromp uwu', 'Kled', 100]","['Gish141', 'Diana', 100]","['Nami Pickle 2', 'Lissandra', 100]","['markovthebeast10', 'Twitch', 100]","['Nami Pickle', 'Swain', 100]","['Blanque', 'Fiora', 200]","['Nightkill Jr', 'Sejuani', 200]","['Eldragosa', 'Malzahar', 200]","['EDN Asylum', 'Samira', 200]","['Catch My Hooks', 'Blitzcrank', 200]"
100,"['Mega Sukia', 'Mordekaiser', 100]","['Teh Troll King', 'MonkeyKing', 100]","['Deimos', 'Lux', 100]","['IThinkIScrubbed', 'Lucian', 100]","['Ammery', 'Karma', 100]","['Cruziquivex', 'Illaoi', 200]","['CCM46', 'Volibear', 200]","['Mister Ambiguous', 'Katarina', 200]","['arkeeney', 'Jinx', 200]","['Castiel05', 'Seraphine', 200]"
200,"['Asif Mahmud', 'Mordekaiser', 100]","['Chrisinbim23', 'Evelynn', 100]","['Chop Yews', 'Yone', 100]","['Yodabeat', 'Swain', 100]","['CallMEmpty', 'Yuumi', 100]","['love once more ', 'Urgot', 200]","['Decapitor98', 'Trundle', 200]","['LilWolfido', 'Xerath', 200]","['YuumiOneTrickk', 'Ashe', 200]","['ADDITI0NAL PYL0N', 'Nautilus', 200]"
200,"['I Am Masochistic', 'Corki', 100]","['Duckeh', 'LeeSin', 100]","['PDfries', 'Lucian', 100]","['irenewongg', 'Xayah', 100]","['bolobaauu', 'Teemo', 100]","['Weather Boy', 'Swain', 200]","['Brucie', 'Nocturne', 200]","['Wooly Wombat', 'Ezreal', 200]","['Meteorology Man', 'Lux', 200]","['I Like Placentas', 'Morgana', 200]"
200,"['mightyRicardo', 'Irelia', 100]","['Québec Diff', 'Shyvana', 100]","['Heartwarden', 'Leblanc', 100]","['obxsurf', 'Xayah', 100]","['Dagov1', 'Senna', 100]","['Wowwíe', 'Lillia', 200]","['JoeWatElse', 'Kindred', 200]","['osamuwu', 'Zed', 200]","['F Squared3', 'Jhin', 200]","['Man Plays Game', 'Maokai', 200]"
200,"['Comrade Vasily', 'Sion', 100]","['S0n1S', 'Viego', 100]","['MadWaltz', 'TwistedFate', 100]","['Rage Kage', 'Kaisa', 100]","['ProfessorPyg', 'Zilean', 100]","['Mysicks', 'Teemo', 200]","['TobesIsHere', 'Shyvana', 200]","['Hartdog', 'Sylas', 200]","['Mecha Rabbit', 'Varus', 200]","['Terranubis', 'Zyra', 200]"
200,"['LuxzOP', 'Riven', 100]","['POTUS', 'Zac', 100]","['URMADLOL', 'Yasuo', 100]","['KalistasWife', 'Ezreal', 100]","['pkayfire', 'Thresh', 100]","['MetalSwarm', 'Garen', 200]","['FrøzęnGęckø', 'Rammus', 200]","['MrMcPompomman', 'Brand', 200]","['El Mejicano', 'MissFortune', 200]","['Ziebec', 'Sona', 200]"
100,"['NACBreda', 'Tristana', 100]","['u herb', 'Viego', 100]","['skùt', 'Swain', 100]","['y3oJ', 'Samira', 100]","['CchefBoyardee', 'Nautilus', 100]","['Commander Erw1n', 'Gangplank', 200]","['2yugelbac', 'Udyr', 200]","['GustavLee', 'Twitch', 200]","['Supra1018', 'Jinx', 200]","['MindSludge', 'Renata', 200]"
100,"['The Daily Wire', 'Lillia', 100]","['AFK Trash', 'Viego', 100]","['espagheri', 'Neeko', 100]","['100 Relyk', 'Kaisa', 100]","['Depressed E b0y', 'Brand', 100]","['TheGluckinator69', 'Nasus', 200]","['SaucyPython26', 'MonkeyKing', 200]","['lliK sevoM', 'Zed', 200]","['SailorHen', 'Xayah', 200]","['CommieTommie', 'Janna', 200]"
100,"['CentauressLover7', 'Olaf', 100]","['Muur', 'Graves', 100]","['Vito Rizzuto', 'Kassadin', 100]","['handsoapI', 'Ezreal', 100]","['Devaricate', 'Lux', 100]","['Lazerouz', 'Kayn', 200]","['Gandalfdagr8', 'Viego', 200]","['Lance298', 'Katarina', 200]","['Dio0Dio', 'MissFortune', 200]","['DerekJ22104', 'Karma', 200]"
200,"['ShedoWalrus', 'Malphite', 100]","['iMIVALO', 'LeeSin', 100]","['1Rin1', 'Karma', 100]","['McCallalalala', 'Caitlyn', 100]","['PragmaticShadow', 'Bard', 100]","['IceStorm67', 'Chogath', 200]","['SirSlapps', 'Graves', 200]","['fazil55', 'Sylas', 200]","['Ełbert', 'Aphelios', 200]","['0Cloudy0', 'Leona', 200]"
200,"['MCyoyohalo', 'DrMundo', 100]","['koolyoh', 'Elise', 100]","['Rav3nsblad3', 'Vladimir', 100]","['PatchesSucks', 'Jhin', 100]","['Beast297', 'Leona', 100]","['ii miss her', 'Zeri', 200]","['ImInURmom', 'Warwick', 200]","['DaddyChlamydia', 'Chogath', 200]","['CreamyWomb', 'Skarner', 200]","['ii miss him', 'Pyke', 200]"
200,"['carnelezadafries', 'Kayle', 100]","['Matcha Bear', 'Rengar', 100]","['reformed dice', 'Annie', 100]","['100 Relyk', 'Xayah', 100]","['Oniblu', 'Rakan', 100]","['Slade2598', 'Nasus', 200]","['childexplode38', 'Poppy', 200]","['arrowtotheknee1', 'Velkoz', 200]","['Crazedman444', 'KogMaw', 200]","['Iyashi Ame', 'Lulu', 200]"
100,"['EWG BestLand', 'Renekton', 100]","['Con Búm Suy Tìn', 'Diana', 100]","['conchonay2409', 'Yone', 100]","['oddy11', 'Tristana', 100]","['NuttyQT', 'Galio', 100]","['let me taunt you', 'Sion', 200]","['Lolidkson', 'Lillia', 200]","['Jesussaves543', 'Yasuo', 200]","['yangzhengbao1', 'Zeri', 200]","['hiddenplay3r', 'MissFortune', 200]"
200,"['SanFu', 'Mordekaiser', 100]","['popoz', 'Evelynn', 100]","['leo9863', 'Viktor', 100]","['Nishinosono', 'Yasuo', 100]","['Marakun', 'Vex', 100]","['monkey taking W', 'MonkeyKing', 200]","['T500Chaos', 'Trundle', 200]","['Jurvonny', 'Ryze', 200]","['Rainsauce', 'Pyke', 200]","['VriskaKinnie', 'TahmKench', 200]"
100,"['Lick My Sett', 'Sett', 100]","['ABigNarwhal', 'Yasuo', 100]","['Send NuNus', 'Taliyah', 100]","['mrmegolomenia', 'Caitlyn', 100]","['1nfatuated', 'Senna', 100]","['Swamp Rodent', 'Maokai', 200]","['Garrett6', 'Lillia', 200]","['Corgi Master', 'Akshan', 200]","['Nipsey Blue ', 'Twitch', 200]","['TI fans Girl ', 'Ashe', 200]"
100,"['guipoil', 'Gangplank', 100]","['big bret 23', 'Zac', 100]","['tofu2k20', 'Yone', 100]","['LilWaterM', 'Tristana', 100]","['LilWolfido', 'Nami', 100]","['Nino Chan', 'Akali', 200]","['l love Oppai', 'Graves', 200]","['GabiVali', 'XinZhao', 200]","['DBT Adam', 'Samira', 200]","['WilleeBHardigan', 'Nautilus', 200]"
100,"['darkoblivion679', 'Urgot', 100]","['Deadpollo', 'Elise', 100]","['Quanovic', 'Graves', 100]","['Arkam The Bard', 'Ashe', 100]","['PackofWildHobos', 'Malzahar', 100]","['dunkbaron', 'Tryndamere', 200]","['RectumZest', 'Nunu', 200]","['Desperate Otter', 'Heimerdinger', 200]","['Truffinator', 'Kennen', 200]","['Puertoricanizer', 'Zyra', 200]"
200,"['Hell2UKid', 'Kled', 100]","['YepNic', 'Kayn', 100]","['Rtong', 'Akshan', 100]","['spyrohs', 'MissFortune', 100]","['Emrysinth', 'Lux', 100]","['BatticusBinch', 'Nasus', 200]","['RivianPeasant', 'Zac', 200]","['Bonezee', 'Xerath', 200]","['I am bad at life', 'Ezreal', 200]","['kirbology', 'Soraka', 200]"
100,"['TheCodeMage', 'Aatrox', 100]","['Gyaradope', 'Lillia', 100]","['Bananaco120', 'Xayah', 100]","['Blindzy', 'Orianna', 100]","['Anogonek', 'Heimerdinger', 100]","['grap', 'Garen', 200]","['Joyner Lucian', 'Nocturne', 200]","['IamsKAYLEing', 'Kayle', 200]","['Treecko309', 'Sivir', 200]","['Mau', 'Renata', 200]"
100,"['imcoltang', 'Gwen', 100]","['Jajum', 'Chogath', 100]","['shizuka tanpopo', 'Gangplank', 100]","['jostr', 'Kayle', 100]","['YourPetGhost', 'MasterYi', 100]","['Vyridia', 'Irelia', 200]","['MrHankey69', 'Rammus', 200]","['Trollemon', 'Syndra', 200]","['Flores3003', 'Ezreal', 200]","['Kalixta', 'Yuumi', 200]"
200,"['CDTwinZ', 'AurelionSol', 100]","['IceBirdCute', 'Shaco', 100]","['Nimiato', 'Teemo', 100]","['Konkon134', 'Vayne', 100]","['DracohirDelta', 'Lulu', 100]","['NamiMilkers', 'Camille', 200]","['edsmit13', 'MonkeyKing', 200]","['DatGuyIsWashed', 'Yasuo', 200]","['Missus Wubz', 'Ezreal', 200]","['FourGotToReload', 'Brand', 200]"
200,"['R I P GOD', 'Chogath', 100]","['Gilgamesh Izduba', 'Renekton', 100]","['º Time º', 'Cassiopeia', 100]","['Her nuggie', 'Samira', 100]","['His nuggie', 'Janna', 100]","['Gungus', 'Ornn', 200]","['Hint Of Toast', 'Olaf', 200]","['I love republic', 'Akali', 200]","['Rayburn', 'KogMaw', 200]","['Kaneki8', 'Blitzcrank', 200]"
100,"['RevItUp', 'Shen', 100]","['Major Pleasure', 'Graves', 100]","['Ficktion', 'Singed', 100]","['Hubu', 'Vayne', 100]","['His Tea', 'Leona', 100]","['Always Hungover', 'Garen', 200]","['Sckr1m', 'Nidalee', 200]","['LethalDante', 'Jhin', 200]","['Chen Lao Shi', 'Kaisa', 200]","['TeaCupCat', 'Nautilus', 200]"
200,"['JarcoOnGas', 'Yorick', 100]","['Slayer of Plebs', 'Rammus', 100]","['Leaderjoker2', 'Akali', 100]","['Goofy Chungus', 'Diana', 100]","['WakkaHatesAlBhed', 'Pyke', 100]","['Funkmaster Moses', 'Olaf', 200]","['ToySoldier DMP', 'Urgot', 200]","['JC399', 'Swain', 200]","['TrippieBea', 'Draven', 200]","['Funkmaster Fox', 'Lux', 200]"
200,"['DotDodgers', 'Shen', 100]","['Arcaprandii', 'Viego', 100]","['WISC0', 'Yone', 100]","['FN Buc', 'Lucian', 100]","['RyMiB', 'Lux', 100]","['Kowlkryz', 'Teemo', 200]","['teqBoomBoom', 'XinZhao', 200]","['Vert', 'Yasuo', 200]","['685', 'Vayne', 200]","['eIla', 'Lulu', 200]"
200,"['durtdigler', 'Warwick', 100]","['AdamInWonderland', 'Evelynn', 100]","['BasedJabroni', 'Kassadin', 100]","['LilWaterM', 'Jhin', 100]","['LilWolfido', 'Taliyah', 100]","['Kazinskiii', 'Teemo', 200]","['Lil Truck', 'Trundle', 200]","['bobeenie', 'Karma', 200]","['Leviathan PK', 'Varus', 200]","['pimmytdog420', 'Sona', 200]"
200,"['BrainzWarrior', 'Tryndamere', 100]","['The Royal Noob', 'Olaf', 100]","['SkylarPheonix', 'Seraphine', 100]","['Dynasty2424', 'Kaisa', 100]","['HacKeZ', 'Pyke', 100]","['socalledsean03', 'Ornn', 200]","['Final v2', 'Volibear', 200]","['B4mbiiiii', 'Yasuo', 200]","['20M RFT46', 'Xayah', 200]","['Cinnabunnny', 'Lux', 200]"
100,"['PianoFury97', 'Illaoi', 100]","['Proteck', 'Sejuani', 100]","['Pauly42069', 'Velkoz', 100]","['Best Heal NA', 'Aphelios', 100]","['Polonium24', 'Renata', 100]","['Jybobb', 'Gnar', 200]","['ThaFrenchBag', 'Sion', 200]","['Lenjivce', 'Akali', 200]","['GuildensternRed', 'Draven', 200]","['Novat Tav', 'Thresh', 200]"
100,"['Crona18', 'Ornn', 100]","['JarakTheDragon', 'Lillia', 100]","['Tsukizumi', 'Tristana', 100]","['Daizumi', 'Samira', 100]","['Joke Slayer', 'Morgana', 100]","['MotherPenetrator', 'Sett', 200]","['Gorilla Puncher', 'Olaf', 200]","['ViscousS0up', 'Nautilus', 200]","['Cr4gzy', 'Caitlyn', 200]","['Frozen Doritos', 'Janna', 200]"
200,"['Jellyben', 'Shen', 100]","['TF DarthVader', 'TwistedFate', 100]","['GIorious Hunter', 'Talon', 100]","['wetduck321', 'MissFortune', 100]","['Dompierre69', 'Thresh', 100]","['TinaGotCovid', 'Gangplank', 200]","['FroSTBite428', 'Trundle', 200]","['In Bob We Trust', 'Zoe', 200]","['Ìmpulse', 'Xayah', 200]","['Tentacle', 'Nautilus', 200]"
100,"['getduckedm8', 'Vayne', 100]","['SGGeeko', 'Viego', 100]","['Mussou Isshin', 'Zyra', 100]","['Noxythegreat', 'Sivir', 100]","['Rosera', 'Leona', 100]","['AULEOYYDS', 'Garen', 200]","['CREAMFJC', 'LeeSin', 200]","['PeachyReaper', 'AurelionSol', 200]","['hhhhhhouhou', 'Lucian', 200]","['Pixel Junkie', 'Nami', 200]"
200,"['xBuji', 'Tristana', 100]","['Screaming Mantis', 'Yorick', 100]","['showtek2', 'Zed', 100]","['0Sad0Killer0', 'Viego', 100]","['Its a miss', 'Swain', 100]","['DontBanMy14THAcc', 'Yone', 200]","['Bèñ', 'MonkeyKing', 200]","['Thaison', 'Leblanc', 200]","['NeuteredMeatball', 'Jhin', 200]","['fresh roses', 'Pyke', 200]"
200,"['Sir AIonne', 'Gwen', 100]","['phoenixtale', 'MasterYi', 100]","['URNOTTHATGOOD', 'Gangplank', 100]","['BryanTheButcher', 'Twitch', 100]","['PornStarBobbyZ', 'Leona', 100]","['Yakakaka', 'Garen', 200]","['GuildedGamer', 'JarvanIV', 200]","['xAetherius', 'Annie', 200]","['Cristiaan123', 'Jayce', 200]","['ImAlreadyAsher', 'Pyke', 200]"
100,"['Mafu Teal', 'Anivia', 100]","['crackabella', 'LeeSin', 100]","['OxyDaChamp', 'Orianna', 100]","['youngsheldon', 'Zeri', 100]","['Çhrıs', 'Renata', 100]","['andrewfoot', 'Ornn', 200]","['wzsun', 'Khazix', 200]","['bomk', 'Talon', 200]","['Akagî', 'Kaisa', 200]","['Kcwheelman', 'Rakan', 200]"
200,"['Datunafeesh', 'Kayle', 100]","['Tug Böat', 'RekSai', 100]","['NuttyMSP', 'Yasuo', 100]","['MonkerzBonkerz', 'Jinx', 100]","['SiC Wizard', 'Alistar', 100]","['FG Mufasa', 'Mordekaiser', 200]","['OG 0mni', 'Nunu', 200]","['WickedMystic', 'Sion', 200]","['TSM Luna ', 'MissFortune', 200]","['pixie hollow', 'Nami', 200]"
100,"['GALAXY of FEAR', 'Khazix', 100]","['Twig Life', 'MasterYi', 100]","['UDDERSUCKER9000', 'Azir', 100]","['TITTYCONNOISEUR', 'Draven', 100]","['AISUKOFi', 'Nami', 100]","['Coldspheal', 'Yasuo', 200]","['DrXiang', 'Volibear', 200]","['anpt', 'Fizz', 200]","['Limty', 'Zeri', 200]","['Ambrosivs', 'Thresh', 200]"
200,"['V4NTH', 'Gangplank', 100]","['GLAZED BUSSY', 'Ivern', 100]","['toefungus4dinner', 'Orianna', 100]","['GrandMaster3345', 'Lucian', 100]","['CommanderBlank', 'Pyke', 100]","['smep', 'Malphite', 200]","['Jbrews', 'Nidalee', 200]","['Shaved Grumbo', 'Xayah', 200]","['Ikrast', 'Velkoz', 200]","['Khazin', 'Renata', 200]"
200,"['Sludge23', 'Mordekaiser', 100]","['SinikaI', 'Graves', 100]","['JIGGLYsniper9', 'Seraphine', 100]","['plexime', 'Ezreal', 100]","['mokinono45', 'Maokai', 100]","['PYQXXXPORN', 'Olaf', 200]","['DragonRageV1', 'Lillia', 200]","['XXyunglordXX', 'Talon', 200]","['Ohtae', 'Xayah', 200]","['GumBoyy', 'Senna', 200]"
200,"['TheLumberjack66', 'Ornn', 100]","['Unwariergrub8', 'Karthus', 100]","['FORAX', 'Qiyana', 100]","['SharkSmile', 'Samira', 100]","['MoonGhost', 'Nautilus', 100]","['TKStride', 'Maokai', 200]","['52hitman', 'Warwick', 200]","['i luv mango', 'Taliyah', 200]","['Mmmnn Kinkey', 'Ashe', 200]","['AllieAct', 'Sona', 200]"
100,"['Nae3Nae', 'Gnar', 100]","['VVVVRRRRRMMM', 'Khazix', 100]","['OrangeRiptide', 'Swain', 100]","['Herb Chicken', 'Kaisa', 100]","['Imershard', 'TahmKench', 100]","['AULEOYYDS', 'Garen', 200]","['jk2ybb', 'Graves', 200]","['CREAMFJC', 'Chogath', 200]","['iiigotyou', 'Ezreal', 200]","['0102', 'Brand', 200]"
100,"['Paracosmical', 'Nasus', 100]","['Flåcko', 'Shaco', 100]","['Nerf Raptors', 'Orianna', 100]","['TheToddLuci0', 'Tristana', 100]","['TalkinFishb0ne', 'Renata', 100]","['INoscopedJFKxx', 'Mordekaiser', 200]","['Dota2hCMieux', 'Warwick', 200]","['Zellarius', 'Veigar', 200]","['Rell is S Tier', 'Jhin', 200]","['Grilour', 'Seraphine', 200]"
200,"['LookMaNoHand5', 'Irelia', 100]","['PaPaPaPow', 'Sejuani', 100]","['SonOfWhale', 'Vex', 100]","['CATre', 'Lucian', 100]","['RAIKJWEN', 'Karma', 100]","['Yogo635', 'Gangplank', 200]","['smallzworldwide', 'Warwick', 200]","['Rean Sicketts', 'Qiyana', 200]","['BBC Weaponizer', 'Veigar', 200]","['Sponge with hat', 'Xerath', 200]"
200,"['Blafon', 'Teemo', 100]","['sleepyre', 'Skarner', 100]","['TheDerpmister24', 'Xerath', 100]","['SavageRefret', 'Vayne', 100]","['Archer3540', 'Maokai', 100]","['EatsChicken', 'Swain', 200]","['I dont have hoes', 'Zac', 200]","['Just Play Better', 'Veigar', 200]","['FazinAZN', 'Aphelios', 200]","['Feleep', 'Senna', 200]"
100,"['Lethal Lamp', 'Kled', 100]","['lnteger', 'Lillia', 100]","['Zaninni', 'Vex', 100]","['rottensoulzzz', 'Kaisa', 100]","['My Sheep', 'Thresh', 100]","['OneMoreTop', 'Gwen', 200]","['Markava', 'Graves', 200]","['The Nut Hut', 'Yasuo', 200]","['POOPOOSUS', 'Jhin', 200]","['Alec612', 'Seraphine', 200]"
200,"['IEdgeLordI', 'Sion', 100]","['Phreez37', 'RekSai', 100]","['Donkii', 'Orianna', 100]","['Tanixxx', 'Twitch', 100]","['hiddenplay3r', 'MissFortune', 100]","['Busacey Bando', 'Lissandra', 200]","['Sammytotherescue', 'Mordekaiser', 200]","['Terroristo', 'Taliyah', 200]","['Turtlebreak', 'Vayne', 200]","['Leiaaaaaa', 'Lulu', 200]"
100,"['ShedoWalrus', 'Shen', 100]","['Levionyx', 'Kayn', 100]","['Ryko241', 'Ahri', 100]","['McCallalalala', 'Ezreal', 100]","['PragmaticShadow', 'Yuumi', 100]","['We Need milk', 'Aatrox', 200]","['Toummuncher', 'Udyr', 200]","['SecondCityJM', 'Pantheon', 200]","['Johnytsunami', 'Twitch', 200]","['Stinkin', 'Blitzcrank', 200]"
100,"['Skaarl Is A Girl', 'Samira', 100]","['Lil Stank Stank', 'Kayn', 100]","['DibsOnThat', 'Malzahar', 100]","['The Reaper27', 'Jhin', 100]","['Ronnie irl', 'TahmKench', 100]","['Chiwu', 'Teemo', 200]","['Psydent', 'Amumu', 200]","['Boobastank', 'Ahri', 200]","['outsider162004', 'Lucian', 200]","['Gnes', 'Veigar', 200]"
100,"['noanater09', 'Riven', 100]","['WarwickMechanics', 'Kindred', 100]","['Jacobs Lover', 'Pantheon', 100]","['LofuGaming', 'Tristana', 100]","['RoseButNotRose', 'Pyke', 100]","['Naxiuss', 'Nasus', 200]","['GH xXCýnnîcälXx', 'Sejuani', 200]","['Bean173', 'Samira', 200]","['M9sian', 'Lucian', 200]","['vxca', 'Zoe', 200]"
200,"['MrFlynnstoned', 'Lulu', 100]","['BrothaManBen', 'Ekko', 100]","['MashedTaters2', 'Taric', 100]","['BladedMystic', 'Jhin', 100]","['Mason1314', 'Garen', 100]","['MrDodgy', 'Teemo', 200]","['Captain Volibeár', 'Volibear', 200]","['willsnipeforrice', 'Viktor', 200]","['Stoaix', 'Vayne', 200]","['Mowomoo', 'Karma', 200]"
200,"['willsnipeforrice', 'Illaoi', 100]","['Stoaix', 'Riven', 100]","['pkmonxd', 'Vex', 100]","['Klevin', 'Vayne', 100]","['Mowomoo', 'Soraka', 100]","['BCGollen', 'Quinn', 200]","['filled jung smh', 'XinZhao', 200]","['rnya', 'Irelia', 200]","['Souichri', 'Senna', 200]","['toothłess', 'Brand', 200]"
200,"['Niftandroll', 'Kled', 100]","['Fantasmic', 'Zac', 100]","['WearierBowl', 'Yone', 100]","['Jax5853', 'Kaisa', 100]","['Collen14', 'Ashe', 100]","['GrillMasterBBQ', 'Akshan', 200]","['Dodo King', 'MasterYi', 200]","['Maybe Josh', 'TwistedFate', 200]","['SilentScreamz41', 'MissFortune', 200]","['Duckarus', 'Brand', 200]"
200,"['SavagePoopJr', 'Chogath', 100]","['Daniella', 'Lillia', 100]","['Fourds13', 'Yone', 100]","['HungDad02', 'Lucian', 100]","['Master Virus', 'Leona', 100]","['BrainzWarrior', 'MasterYi', 200]","['asasin1112', 'Nidalee', 200]","['syd106610', 'Syndra', 200]","['CSU Dynasty', 'Kaisa', 200]","['SkylarPheonix', 'Senna', 200]"
100,"['nerfshaco177013', 'Jax', 100]","['The Slav', 'Gwen', 100]","['An1n3x', 'Kennen', 100]","['Feihrenheit', 'Zeri', 100]","['Petrikore', 'Lux', 100]","['rlansfl', 'Mordekaiser', 200]","['squeemee', 'Volibear', 200]","['SwimmingNugget', 'Ekko', 200]","['ThighTickler6969', 'MissFortune', 200]","['cutieblastkitty', 'Sona', 200]"
100,"['Gatsu56', 'DrMundo', 100]","['masta flo', 'Kayn', 100]","['Wife is Life', 'Viktor', 100]","['McCallalalala', 'Zeri', 100]","['I Am Jesus Leia', 'Pyke', 100]","['Beeceps', 'MonkeyKing', 200]","['Senko x Chan', 'Lillia', 200]","['Sooga', 'Yasuo', 200]","['WindZone', 'Kaisa', 200]","['legitbuffalo', 'Leona', 200]"
100,"['Low Skill Champ', 'Fiora', 100]","['Pamplemoussez', 'Kayn', 100]","['High Skill Champ', 'Ziggs', 100]","['Såtoru Gojo', 'Lucian', 100]","['CatastrophiX', 'Senna', 100]","['KetamineYoda2003', 'Sion', 200]","['Dedusmuln', 'LeeSin', 200]","['godtag', 'Cassiopeia', 200]","['Twitchs OF', 'Twitch', 200]","['M0RD3K4153R', 'Teemo', 200]"
